"","INDEX","TARGET","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","PARENT1","HOME_VAL","MSTATUS","SEX","EDUCATION","JOB","TRAVTIME","CAR_USE","BLUEBOOK","TIF","CAR_TYPE","RED_CAR","OLDCLAIM","CLM_FREQ","REVOKED","MVR_PTS","CAR_AGE","URBANICITY"
"444",550,8714,0,38,2,14,57683.6130208793,"Yes",189246.896116522,"z_No","z_F","Bachelors","Professional",21.5230519836377,"Private",5300,10,"Sports Car","no",5892,2,"No",0,17,"Highly Urban/ Urban"
"445",552,6407,0,22,1,8,18631.590859131,"Yes",0,"z_No","z_F","z_High School","Clerical",21.4049255771531,"Private",10800,10,"z_SUV","no",0,0,"No",3,1,"Highly Urban/ Urban"
"446",553,377.91092048277,0,37,3,16,6397.57022685763,"No",109751.282662932,"Yes","z_F","Bachelors","Home Maker",39.3361886407603,"Private",5840,1,"Sports Car","no",6247,4,"No",4,12,"Highly Urban/ Urban"
"447",554,3424,0,41,0,8,54289.3848052699,"No",0,"z_No","z_F","Bachelors","z_Blue Collar",45.1391165125976,"Commercial",6960,8,"z_SUV","no",10823,3,"No",0,14,"Highly Urban/ Urban"
"448",555,3731,0,39,1,15,30804.193917049,"No",159350.562273582,"Yes","z_F","z_High School","Clerical",39.0732371672744,"Private",13140,9,"z_SUV","no",5101,3,"No",6,7,"z_Highly Rural/ Rural"
"449",558,7041.61641440475,0,56,0,8,56111.0463988932,"No",NA,"Yes","z_F","z_High School","Professional",61.2272281062615,"Private",14180,4,"z_SUV","no",3387,2,"No",1,10,"Highly Urban/ Urban"
"450",561,2275,0,41,0,11,71302.7842700536,"No",213840.543306941,"z_No","z_F","Bachelors","z_Blue Collar",31.1435686477698,"Commercial",12730,1,"z_SUV","no",6984,2,"No",2,8,"Highly Urban/ Urban"
"451",562,616,0,66,0,8,20442.7980805661,"No",164510.410579986,"Yes","M","<High School","z_Blue Collar",39.9549745510272,"Private",1500,7,"z_SUV","yes",3331,1,"No",6,1,"Highly Urban/ Urban"
"452",563,13276.7896322347,1,55,1,12,5820.7245778363,"No",0,"Yes","z_F","<High School","Student",30.8270603428807,"Commercial",11130,3,"z_SUV","no",0,0,"No",0,7,"z_Highly Rural/ Rural"
"453",564,19744.5254509794,0,43,0,0,0,"No",NA,"Yes","z_F","z_High School","Home Maker",32.0997236607223,"Private",14530,1,"Minivan","no",8894,3,"No",0,12,"Highly Urban/ Urban"
"454",565,5320,1,41,1,12,61617.8895319779,"No",211159.878715449,"Yes","z_F","Bachelors","Professional",25.1566875098469,"Private",13220,1,"Minivan","no",0,0,"No",4,8,"Highly Urban/ Urban"
"455",567,4127,0,35,2,14,29249.7053346885,"No",159238.879774454,"Yes","z_F","z_High School","z_Blue Collar",44.7787410931568,"Commercial",9170,11,"z_SUV","no",1881,1,"No",8,7,"Highly Urban/ Urban"
"456",568,7939,0,35,0,8,20949.5585685891,"No",129611.649173098,"z_No","z_F","z_High School","Clerical",37.8990275999319,"Private",7960,7,"Sports Car","no",5002,1,"No",0,1,"Highly Urban/ Urban"
"457",570,6879,0,32,2,13,34368.3409867668,"No",142364.858953355,"Yes","z_F","<High School","z_Blue Collar",47.6443876643479,"Private",7640,17,"Sports Car","no",0,0,"No",2,1,"Highly Urban/ Urban"
"458",571,2052,0,59,0,13,61159.1377020871,"No",208071.946888852,"Yes","M","Masters","",36.9931222217078,"Commercial",19210,6,"Van","yes",45254,2,"Yes",9,13,"Highly Urban/ Urban"
"459",572,5818,0,44,0,11,33055.7678325963,"No",171068.451073239,"z_No","M","Bachelors","Clerical",51.1106767172551,"Private",19120,3,"Minivan","no",0,0,"Yes",0,1,"Highly Urban/ Urban"
"460",574,1691,0,47,0,10,38027.3242711294,"No",0,"z_No","M","z_High School","Professional",40.288108024173,"Commercial",6300,7,"Pickup","yes",34506,3,"Yes",5,1,"Highly Urban/ Urban"
"461",575,13491.4560233077,0,35,2,0,0,"No",0,"Yes","z_F","Bachelors","Student",5,"Commercial",8920,6,"z_SUV","no",6031,2,"No",3,5,"Highly Urban/ Urban"
"462",576,3274,0,30,4,0,0,"Yes",NA,"z_No","M","Bachelors","Student",31.8318936083746,"Commercial",5080,7,"Pickup","yes",7784,1,"No",2,6,"Highly Urban/ Urban"
"463",577,39687.3834162621,0,37,0,11,23337.618745924,"No",152953.656732393,"Yes","z_F","<High School","z_Blue Collar",23.6486287037867,"Private",7530,7,"Sports Car","no",6566,2,"No",0,5,"Highly Urban/ Urban"
"464",580,32613.8827724803,0,63,0,13,74788.7384829438,"No",0,"z_No","z_F","Masters","Lawyer",36.7352925366705,"Private",15280,6,"z_SUV","no",2487,1,"No",8,19,"Highly Urban/ Urban"
"465",581,7135,0,46,0,13,65074.5978230747,"No",0,"z_No","z_F","Bachelors","Professional",32.735851282319,"Private",12610,1,"z_SUV","no",5219,3,"No",5,11,"Highly Urban/ Urban"
"466",583,1290,0,37,0,12,64563.4050929679,"No",225995.419661942,"Yes","M","Masters","Professional",23.6972291826016,"Commercial",7960,3,"Pickup","no",0,0,"Yes",0,12,"Highly Urban/ Urban"
"467",584,3633,0,42,0,10,21670.4767707407,"No",0,"z_No","z_F","<High School","Home Maker",27.0793093715482,"Private",9800,6,"z_SUV","no",5229,2,"No",6,1,"Highly Urban/ Urban"
"468",585,4266,0,49,0,13,32588.8110473844,"No",169056.531055462,"Yes","z_F","z_High School","Professional",56.0107919401707,"Private",17380,6,"z_SUV","no",0,0,"No",0,4,"Highly Urban/ Urban"
"469",586,1875,1,38,2,0,0,"Yes",0,"z_No","z_F","<High School","Home Maker",60.415190103991,"Private",5300,4,"Sports Car","no",0,0,"No",0,4,"Highly Urban/ Urban"
"470",587,4739,0,27,1,9,8407.81238634399,"Yes",54879.6774317857,"z_No","M","<High School","Clerical",44.6550026244012,"Private",19900,4,"Van","no",0,0,"No",3,6,"Highly Urban/ Urban"
"471",588,20509.4848045204,0,59,1,11,65456.0860466506,"Yes",0,"z_No","M","Bachelors","Professional",34.5169005940846,"Private",17890,1,"Van","no",0,0,"No",0,7,"Highly Urban/ Urban"
"472",589,2786,0,46,0,11,71666.6062688919,"No",0,"z_No","z_F","Bachelors","Professional",52.5782540048156,"Private",15340,1,"z_SUV","no",0,0,"No",0,12,"Highly Urban/ Urban"
"473",590,312.641487276213,1,37,4,16,74245.9065797033,"No",237469.414307712,"Yes","z_F","Bachelors","z_Blue Collar",40.2602489031319,"Commercial",11940,10,"Minivan","no",5326,2,"No",2,14,"Highly Urban/ Urban"
"474",591,4975,0,34,3,14,113195.47225434,"Yes",296393.188029932,"z_No","z_F","PhD","Lawyer",57.4526197308128,"Private",4900,10,"Sports Car","no",0,0,"No",0,16,"Highly Urban/ Urban"
"475",592,9540,0,54,0,14,80227.2796762863,"No",247044.941620148,"Yes","z_F","Masters","Professional",22.7757711670614,"Private",14920,1,"z_SUV","no",0,0,"No",2,11,"Highly Urban/ Urban"
"476",593,1957,2,44,3,0,NA,"No",132038.491553664,"Yes","z_F","z_High School","Home Maker",38.5596733229967,"Private",5900,6,"z_SUV","no",0,0,"Yes",3,1,"Highly Urban/ Urban"
"477",594,3261,0,40,0,11,53898.7617285198,"No",NA,"Yes","z_F","z_High School","z_Blue Collar",16.0894678076315,"Commercial",14080,7,"z_SUV","no",0,0,"Yes",1,1,"Highly Urban/ Urban"
"478",595,2855,0,38,0,10,26005.6711075644,"No",0,"z_No","M","z_High School","Clerical",41.834558998581,"Commercial",5300,1,"Pickup","no",8342,1,"No",0,8,"Highly Urban/ Urban"
"479",597,3369,1,44,1,9,20638.3334911133,"Yes",0,"z_No","z_F","<High School","Clerical",19.3596904386788,"Private",3560,6,"z_SUV","no",0,0,"No",0,7,"Highly Urban/ Urban"
"480",600,3000,1,40,2,15,30323.9428196074,"Yes",0,"z_No","z_F","<High School","z_Blue Collar",26.856803542427,"Private",11590,1,"z_SUV","no",0,0,"No",5,6,"Highly Urban/ Urban"
"481",601,3044,1,42,1,11,4480.29158984709,"Yes",0,"z_No","z_F","z_High School","Home Maker",50.4812578707377,"Private",1950,1,"z_SUV","no",30089,1,"Yes",4,1,"Highly Urban/ Urban"
"482",603,5459,0,50,0,13,63799.0160711435,"No",0,"z_No","M","<High School","z_Blue Collar",42.6458732290842,"Private",16050,1,"Minivan","yes",3754,1,"No",3,1,"Highly Urban/ Urban"
"483",604,6123,0,41,0,NA,16108.2256357434,"No",0,"z_No","z_F","Bachelors","Student",34.2434875806165,"Commercial",25010,6,"z_SUV","no",39315,1,"Yes",0,9,"Highly Urban/ Urban"
"484",606,3570,0,46,0,10,35677.9865172005,"No",NA,"z_No","z_F","Bachelors","Student",73.4442302038929,"Commercial",12610,14,"z_SUV","no",0,0,"No",0,8,"Highly Urban/ Urban"
"485",607,4373,0,57,0,12,100768.913214367,"No",0,"z_No","z_F","Bachelors","Professional",31.20167062758,"Private",11580,6,"z_SUV","no",6712,1,"No",4,12,"Highly Urban/ Urban"
"486",608,2950,0,51,0,11,51604.8628702069,"No",0,"z_No","M","<High School","z_Blue Collar",40.7757069733777,"Private",15100,4,"Minivan","yes",30605,1,"Yes",5,7,"Highly Urban/ Urban"
"487",609,706,0,39,1,13,77888.7197313606,"No",217052.85693438,"Yes","z_F","Bachelors","z_Blue Collar",43.8070692890936,"Commercial",9290,6,"z_SUV","no",0,0,"No",0,10,"Highly Urban/ Urban"
"488",610,16798.0626036559,0,42,0,12,31092.8995267132,"No",159141.441604747,"Yes","z_F","<High School","Clerical",9.36192984753732,"Private",13550,10,"Sports Car","no",5029,3,"No",2,5,"Highly Urban/ Urban"
"489",611,5275,0,59,0,13,63969.4780374057,"No",187263.081961683,"z_No","z_F","z_High School","z_Blue Collar",42.2350193018067,"Commercial",16210,4,"Pickup","no",4733,3,"No",11,1,"Highly Urban/ Urban"
"490",612,5641,4,45,5,0,0,"Yes",0,"z_No","z_F","<High School","Student",38.3862180069254,"Private",7920,6,"Sports Car","no",5288,2,"No",3,NA,"z_Highly Rural/ Rural"
"491",613,1338,0,41,0,13,39644.7054922255,"No",150503.207565723,"Yes","z_F","z_High School","Clerical",47.5327928401087,"Private",20800,14,"Sports Car","no",0,0,"No",0,5,"Highly Urban/ Urban"
"492",614,2907.27364151767,1,60,2,15,151225.363413188,"No",416062.272219165,"Yes","z_F","PhD","Doctor",45.9566928814776,"Private",10560,6,"Sports Car","no",0,0,"No",3,13,"Highly Urban/ Urban"
"493",615,2934,0,35,3,12,20985.7671003999,"Yes",0,"z_No","z_F","z_High School","z_Blue Collar",37.0144739459573,"Commercial",7100,11,"Minivan","no",0,0,"No",2,NA,"Highly Urban/ Urban"
"494",616,5118,2,36,2,9,69433.7181931523,"No",230608.630274186,"Yes","M","Bachelors","z_Blue Collar",48.8182061837442,"Private",3860,4,"Minivan","yes",3367,2,"No",0,7,"Highly Urban/ Urban"
"495",618,2166,0,60,2,15,3004.91361614297,"Yes",125808.903441586,"z_No","z_F","z_High School","Home Maker",5,"Private",11640,17,"z_SUV","no",0,0,"Yes",0,1,"Highly Urban/ Urban"
"496",620,774.307773796733,0,50,0,13,68194.0509322608,"No",0,"z_No","z_F","Bachelors","z_Blue Collar",69.0916729622983,"Commercial",13920,4,"z_SUV","no",3800,2,"No",2,10,"Highly Urban/ Urban"
"497",621,6332,1,37,3,13,91450.4591090957,"No",284852.890960725,"Yes","M","Bachelors","Professional",47.3025889864224,"Private",10650,1,"Pickup","yes",27439,2,"Yes",3,1,"Highly Urban/ Urban"
"498",622,3554,0,52,0,11,56582.2778202369,"No",0,"z_No","z_F","<High School","Clerical",47.1462925995571,"Private",21460,13,"z_SUV","no",1606,2,"No",1,6,"Highly Urban/ Urban"
"499",623,3388,1,41,1,11,63989.3094768441,"No",212476.592796545,"Yes","z_F","Bachelors","Manager",41.002965626268,"Private",5600,1,"z_SUV","no",37404,2,"No",0,11,"Highly Urban/ Urban"
"500",624,5146,2,37,2,13,141969.426823464,"Yes",0,"z_No","z_F","PhD","Manager",50.4577048099827,"Private",19400,3,"z_SUV","no",0,0,"No",3,16,"Highly Urban/ Urban"
"501",625,2668,0,30,0,0,0,"No",0,"z_No","M","z_High School","Student",25.2352796839936,"Commercial",4500,1,"Pickup","yes",2409,3,"No",3,9,"Highly Urban/ Urban"
"502",626,5349,0,51,0,14,175218.577474164,"No",477999.39388392,"Yes","z_F","Masters","Manager",21.6368992720605,"Private",6600,8,"z_SUV","no",0,0,"No",0,15,"Highly Urban/ Urban"
"503",627,2532,0,36,2,NA,51969.4598008907,"No",221596.112847926,"Yes","M","Bachelors","Clerical",55.4720249298748,"Private",1500,16,"Minivan","yes",3488,4,"No",0,7,"Highly Urban/ Urban"
"504",628,45191.3039906155,0,59,0,10,NA,"No",0,"Yes","z_F","z_High School","Student",33.9949961846104,"Commercial",11600,6,"Minivan","no",0,0,"No",0,1,"Highly Urban/ Urban"
"505",629,5667,0,53,1,NA,31204.9702916507,"No",170358.168029586,"Yes","z_F","z_High School","Clerical",26.9775512409344,"Private",12080,1,"Sports Car","no",0,0,"No",0,6,"Highly Urban/ Urban"
"506",631,3036,0,46,0,11,68126.0269039171,"No",214584.013146695,"Yes","z_F","Bachelors","Professional",51.8274209228726,"Private",12910,1,"z_SUV","no",0,0,"Yes",3,6,"Highly Urban/ Urban"
"507",632,3110,0,26,3,0,0,"No",50963.6839755924,"Yes","z_F","Bachelors","Home Maker",41.6511692778794,"Private",4100,1,"z_SUV","no",2621,2,"No",6,8,"Highly Urban/ Urban"
"508",633,1453,3,40,3,12,47455.7235701297,"No",165011.615130624,"Yes","M","z_High School","z_Blue Collar",36.2328404120576,"Commercial",25920,1,"Panel Truck","no",3402,1,"No",0,5,"Highly Urban/ Urban"
"509",635,5443,0,39,3,16,22626.2930036096,"No",60717.6135729642,"Yes","z_F","<High School","z_Blue Collar",46.4285984155894,"Commercial",19950,1,"Pickup","no",6937,1,"No",7,7,"Highly Urban/ Urban"
"510",636,4847,1,43,1,8,199865.746942339,"Yes",0,"z_No","M","Masters","",33.3914297512554,"Commercial",25510,6,"Panel Truck","yes",0,0,"No",1,15,"Highly Urban/ Urban"
"511",637,773.077551204168,1,38,1,6,NA,"No",113407.939595394,"Yes","z_F","<High School","Clerical",52.3858149446321,"Private",7340,7,"z_SUV","no",0,0,"No",0,1,"Highly Urban/ Urban"
"512",638,7485,1,34,4,14,58991.1964670194,"No",162308.633485124,"Yes","M","z_High School","z_Blue Collar",60.6830359653143,"Commercial",5490,13,"Pickup","no",1423,1,"No",0,NA,"Highly Urban/ Urban"
"513",639,1347,0,51,0,7,141546.044278142,"No",351284.918436148,"z_No","M","PhD","Manager",17.6289030829177,"Commercial",29330,4,"Panel Truck","yes",1184,2,"No",4,NA,"Highly Urban/ Urban"
"514",640,3034,0,35,2,8,47796.6157812667,"Yes",0,"z_No","z_F","Bachelors","Professional",23.397510504754,"Private",1500,6,"z_SUV","no",41303,2,"Yes",4,6,"Highly Urban/ Urban"
"515",641,4271.39854859278,0,43,0,NA,49020.7471421031,"No",177126.833168149,"z_No","M","z_High School","Professional",48.6315495422008,"Commercial",10700,1,"Pickup","no",0,0,"Yes",2,1,"Highly Urban/ Urban"
"516",642,6685.40340763762,1,53,1,11,12824.2365824905,"Yes",0,"z_No","z_F","z_High School","Student",48.1212237260361,"Commercial",16720,6,"z_SUV","no",9851,3,"No",8,10,"Highly Urban/ Urban"
"517",644,6386,0,36,2,12,69546.2496816634,"No",186299.538947444,"Yes","z_F","z_High School","z_Blue Collar",32.6150689548068,"Commercial",12050,1,"Sports Car","no",5106,2,"No",1,1,"Highly Urban/ Urban"
"518",646,6208,0,54,0,12,27354.3613081935,"No",0,"z_No","z_F","Bachelors","z_Blue Collar",18.7296352435638,"Commercial",9640,1,"z_SUV","no",0,0,"No",2,9,"Highly Urban/ Urban"
"519",648,4903,0,47,0,14,19778.5634314559,"No",96106.8660367112,"z_No","M","<High School","z_Blue Collar",49.8927391371432,"Commercial",25250,4,"Panel Truck","yes",0,0,"No",2,1,"z_Highly Rural/ Rural"
"520",650,4296,0,36,0,9,60846.9809812062,"No",211273.292002406,"z_No","z_F","Bachelors","z_Blue Collar",30.9496379232308,"Private",8560,4,"z_SUV","no",6295,3,"No",5,3,"Highly Urban/ Urban"
"521",651,2777,0,39,0,11,57744.0864811881,"No",213238.917103605,"Yes","z_F","z_High School","z_Blue Collar",44.8718095344459,"Commercial",11170,1,"z_SUV","no",0,0,"No",3,8,"Highly Urban/ Urban"
"522",652,4298,0,52,0,10,5.28592900753739,"No",0,"z_No","M","Bachelors","Student",37.5768144255872,"Commercial",6700,1,"Pickup","yes",4824,3,"No",0,11,"Highly Urban/ Urban"
"523",653,2536,1,57,2,15,79052.6445117579,"No",NA,"Yes","z_F","Masters","Lawyer",57.3506653733081,"Private",15110,7,"Sports Car","no",3795,3,"No",6,12,"Highly Urban/ Urban"
"524",654,1009,0,41,3,12,48761.5947171398,"No",176945.660918245,"Yes","z_F","z_High School","Clerical",26.0679115531838,"Private",28090,1,"Minivan","no",3996,2,"No",4,12,"Highly Urban/ Urban"
"525",655,5723,0,39,0,4,102051.585010775,"No",237340.783968325,"z_No","M","PhD","Manager",20.5699525505847,"Private",7020,6,"Pickup","yes",0,0,"No",1,16,"Highly Urban/ Urban"
"526",659,2774,0,41,0,5,53292.8234366348,"No",0,"z_No","z_F","z_High School","z_Blue Collar",45.5328609011444,"Commercial",6830,6,"z_SUV","no",0,0,"No",0,1,"Highly Urban/ Urban"
"527",660,3997,0,26,2,13,989.376123036309,"No",0,"Yes","z_F","<High School","Student",23.6635752630785,"Private",4200,10,"z_SUV","no",25081,2,"Yes",3,1,"Highly Urban/ Urban"
"528",661,8496,0,42,0,NA,7803.71538910888,"No",0,"z_No","z_F","z_High School","Student",25.4777127374218,"Private",6480,1,"z_SUV","no",4400,1,"No",2,8,"Highly Urban/ Urban"
"529",662,291.728570805718,2,41,4,0,0,"Yes",0,"z_No","z_F","Masters","Home Maker",53.1425438081251,"Private",1500,6,"Sports Car","no",1433,2,"No",5,NA,"Highly Urban/ Urban"
"530",663,6431,1,51,1,8,NA,"No",253662.388256952,"Yes","M","z_High School","z_Blue Collar",5,"Commercial",12430,1,"Minivan","yes",9000,1,"No",0,11,"Highly Urban/ Urban"
"531",664,9388,2,38,2,0,0,"No",0,"Yes","M","z_High School","Student",21.9027936821503,"Commercial",5300,4,"Pickup","yes",0,0,"No",8,1,"Highly Urban/ Urban"
"532",665,785,0,51,0,14,37097.5215310181,"No",NA,"z_No","M","Masters","",23.8258313273937,"Commercial",10310,7,"Pickup","yes",9736,3,"No",2,19,"Highly Urban/ Urban"
"533",666,4229,0,31,0,5,11424.8009286621,"No",0,"z_No","z_F","<High School","Clerical",39.896326166449,"Private",4780,3,"z_SUV","no",2168,2,"No",2,6,"Highly Urban/ Urban"
"534",668,6767,3,40,4,10,147646.534241079,"Yes",385797.656735583,"z_No","M","PhD","Professional",12.3048135176794,"Commercial",28870,3,"Panel Truck","yes",1449,2,"No",3,25,"Highly Urban/ Urban"
"535",669,6464,0,29,3,13,24364.7705709272,"Yes",0,"z_No","z_F","z_High School","Student",9.1565647125081,"Commercial",6840,7,"z_SUV","no",36744,1,"Yes",2,1,"Highly Urban/ Urban"
"536",670,6515,2,43,3,12,53073.297127015,"Yes",213524.643394223,"z_No","z_F","Masters","Lawyer",38.5395555549915,"Private",23100,10,"Pickup","no",5328,4,"No",5,13,"Highly Urban/ Urban"
"537",671,3840,0,35,0,10,71379.1213095029,"No",0,"z_No","M","Bachelors","z_Blue Collar",33.616763369187,"Commercial",22010,10,"Van","yes",31039,2,"Yes",3,9,"Highly Urban/ Urban"
"538",672,2527,0,49,0,13,37413.7091188105,"No",185993.180333119,"Yes","z_F","z_High School","z_Blue Collar",32.1366997990395,"Commercial",10260,3,"z_SUV","no",7105,2,"No",9,1,"Highly Urban/ Urban"
"539",673,19970.2051020774,0,31,1,9,83316.0807679388,"Yes",239711.283898844,"z_No","z_F","z_High School","Professional",12.3047293710181,"Commercial",37720,6,"Panel Truck","no",0,0,"No",5,1,"Highly Urban/ Urban"
"540",674,6879,1,43,2,12,83802.9955554077,"Yes",285833.473754257,"z_No","z_F","z_High School","z_Blue Collar",30.9851108025875,"Commercial",19050,7,"z_SUV","no",1670,2,"No",2,NA,"z_Highly Rural/ Rural"
"541",675,1499.17751759758,0,37,0,13,NA,"No",143166.906764629,"Yes","z_F","z_High School","Clerical",35.6616683105989,"Private",7550,6,"z_SUV","no",0,0,"Yes",0,1,"Highly Urban/ Urban"
"542",676,3291,0,51,0,7,26114.1206142304,"No",0,"z_No","z_F","Masters","Lawyer",36.3610399422809,"Private",9780,6,"Minivan","no",1867,2,"No",0,8,"Highly Urban/ Urban"
"543",677,6170,1,44,2,NA,63215.2388675815,"No",202136.230390385,"Yes","z_F","Bachelors","Professional",9.17113680601974,"Private",12930,6,"z_SUV","no",7746,1,"No",5,10,"Highly Urban/ Urban"
"544",678,4236,0,42,3,16,35586.0043440257,"No",125316.843342229,"Yes","M","z_High School","Clerical",28.8644785277352,"Commercial",5060,10,"Pickup","no",24208,1,"Yes",5,1,"Highly Urban/ Urban"
"545",679,8107.42598557454,0,27,3,11,14460.7878609239,"No",108045.762327189,"Yes","z_F","z_High School","Clerical",29.579454179717,"Private",9990,1,"z_SUV","no",0,0,"Yes",2,1,"Highly Urban/ Urban"
"546",680,6111,0,44,3,15,NA,"No",155177.77241417,"Yes","z_F","Masters","Lawyer",38.8705155320675,"Private",15270,10,"Minivan","no",0,0,"No",0,16,"Highly Urban/ Urban"
"547",681,3514,1,37,3,6,29251.2630450439,"Yes",NA,"z_No","z_F","<High School","Clerical",36.5762323034216,"Private",22300,12,"Minivan","no",0,0,"No",0,5,"Highly Urban/ Urban"
"548",682,5342,1,60,1,7,102339.143821305,"Yes",0,"z_No","z_F","PhD","",8.96047574621529,"Commercial",27420,10,"Van","no",0,0,"No",8,11,"Highly Urban/ Urban"
"549",683,5488,0,46,0,13,26411.6854823953,"No",140130.89633833,"Yes","M","z_High School","Clerical",42.5072012952764,"Commercial",10060,1,"Pickup","yes",8636,3,"No",5,7,"Highly Urban/ Urban"
"550",684,5027,0,37,2,14,83418.89597729,"No",297024.43355567,"Yes","z_F","z_High School","z_Blue Collar",32.5469554363747,"Commercial",9840,10,"Sports Car","no",3771,3,"No",3,1,"Highly Urban/ Urban"
"551",685,3673.65686337656,0,42,1,12,80130.0492065845,"No",231747.333984916,"Yes","M","z_High School","z_Blue Collar",5.61331259849699,"Commercial",5700,4,"Minivan","yes",34020,1,"Yes",9,1,"Highly Urban/ Urban"
"552",686,3180,0,46,0,11,98571.7172280005,"No",0,"z_No","M","Bachelors","z_Blue Collar",26.8305667959603,"Commercial",17020,1,"Van","no",4538,2,"No",7,10,"Highly Urban/ Urban"
"553",687,3439,1,37,2,13,80183.3005558467,"Yes",0,"z_No","z_F","Bachelors","z_Blue Collar",21.5740309380374,"Commercial",15500,4,"Minivan","no",8385,1,"No",7,12,"Highly Urban/ Urban"
"554",688,5430,0,22,0,0,0,"No",0,"z_No","M","<High School","Student",22.1988336830367,"Private",3700,3,"Minivan","yes",0,0,"No",0,1,"Highly Urban/ Urban"
"555",689,3736,0,60,0,0,0,"No",108147.650115623,"Yes","z_F","<High School","Student",30.3413760051855,"Private",7500,4,"z_SUV","no",8739,1,"No",4,1,"Highly Urban/ Urban"
"556",690,3140,0,49,0,10,43675.7184317616,"No",NA,"z_No","z_F","z_High School","z_Blue Collar",21.8202803878457,"Commercial",10770,4,"z_SUV","no",9230,1,"No",3,7,"Highly Urban/ Urban"
